user_id,signup_date,city_tier,segment,preferred_device,total_orders,lifetime_value,avg_order_value
U001796,2025-09-16,2,regular,web,1.0,540.66,540.66
U001797,2025-07-10,2,premium,web,1.0,682.19,682.19
U001798,2025-09-16,3,value,web,0.0,0.0,0.0
U001799,2025-12-22,2,value,mobile,0.0,0.0,0.0
U001800,2025-11-18,3,regular,mobile,0.0,0.0,0.0
U001801,2025-07-10,3,value,mobile,0.0,0.0,0.0
U001802,2025-07-27,3,regular,mobile,0.0,0.0,0.0
U001803,2025-09-13,1,regular,web,1.0,5922.34,5922.34
U001804,2025-07-14,3,value,web,0.0,0.0,0.0
U001805,2026-01-05,1,regular,web,0.0,0.0,0.0
U001806,2025-11-07,2,premium,web,0.0,0.0,0.0
U001807,2025-07-13,3,regular,web,0.0,0.0,0.0
U001808,2025-12-05,2,regular,web,0.0,0.0,0.0
U001809,2025-09-08,2,value,web,0.0,0.0,0.0
U001810,2025-08-13,2,value,mobile,0.0,0.0,0.0
U001811,2025-10-21,3,premium,web,0.0,0.0,0.0
U001812,2025-06-26,3,regular,web,0.0,0.0,0.0
U001813,2025-09-29,2,regular,web,0.0,0.0,0.0
U001814,2025-12-17,3,premium,mobile,0.0,0.0,0.0
U001815,2026-01-04,1,value,mobile,0.0,0.0,0.0
U001816,2025-09-03,1,regular,web,0.0,0.0,0.0
U001817,2025-11-05,2,value,web,0.0,0.0,0.0
U001818,2025-08-10,3,value,mobile,0.0,0.0,0.0
U001819,2025-10-19,1,regular,mobile,2.0,18849.04,9424.52
U001820,2025-08-15,1,regular,mobile,1.0,3789.19,3789.19
U001821,2025-10-21,1,premium,web,1.0,9606.85,9606.85
U001822,2025-07-29,3,value,mobile,0.0,0.0,0.0
U001823,2026-01-07,1,regular,mobile,0.0,0.0,0.0
U001824,2025-12-26,2,regular,web,0.0,0.0,0.0
U001825,2025-09-02,3,regular,mobile,0.0,0.0,0.0
U001826,2025-12-03,1,premium,web,1.0,4769.8,4769.8
U001827,2025-07-13,2,regular,mobile,2.0,9356.439999999999,4678.219999999999
U001828,2025-11-25,2,regular,web,1.0,3701.09,3701.09
U001829,2025-08-21,3,value,web,1.0,4758.87,4758.87
U001830,2025-07-21,2,value,mobile,0.0,0.0,0.0
U001831,2025-11-12,2,premium,mobile,1.0,6593.81,6593.81
U001832,2025-09-30,1,regular,web,0.0,0.0,0.0
U001833,2025-10-12,3,value,mobile,0.0,0.0,0.0
U001834,2025-10-10,3,value,web,1.0,2130.54,2130.54
U001835,2025-07-05,1,regular,web,0.0,0.0,0.0
U001836,2025-07-04,2,regular,mobile,1.0,2979.49,2979.49
U001837,2025-10-27,3,value,web,0.0,0.0,0.0
U001838,2025-11-01,1,regular,web,0.0,0.0,0.0
U001839,2025-07-03,2,regular,mobile,1.0,1668.41,1668.41
U001840,2025-09-10,2,regular,web,1.0,15301.49,15301.49
U001841,2025-10-30,2,value,web,1.0,2157.6,2157.6
U001842,2025-11-08,2,regular,web,0.0,0.0,0.0
U001843,2025-12-14,2,value,mobile,0.0,0.0,0.0
U001844,2025-09-19,1,regular,web,0.0,0.0,0.0
U001845,2025-10-16,2,regular,web,0.0,0.0,0.0
U001846,2025-10-22,3,regular,mobile,0.0,0.0,0.0
U001847,2025-08-27,2,value,web,0.0,0.0,0.0
U001848,2025-07-04,1,premium,web,0.0,0.0,0.0
U001849,2025-06-24,3,value,mobile,0.0,0.0,0.0
U001850,2025-12-16,1,regular,mobile,0.0,0.0,0.0
U001851,2025-08-04,3,premium,web,1.0,9639.43,9639.43
U001852,2025-11-02,2,regular,mobile,0.0,0.0,0.0
U001853,2025-10-22,3,regular,mobile,0.0,0.0,0.0
U001854,2025-09-15,1,regular,web,1.0,1682.0,1682.0
U001855,2025-12-15,1,regular,mobile,0.0,0.0,0.0
U001856,2025-11-17,2,regular,mobile,1.0,3753.22,3753.22
U001857,2025-06-28,1,regular,mobile,1.0,2106.16,2106.16
U001858,2025-12-03,1,value,mobile,1.0,3152.54,3152.54
U001859,2025-10-07,3,regular,mobile,0.0,0.0,0.0
U001860,2025-09-04,3,value,mobile,0.0,0.0,0.0
U001861,2025-11-23,1,premium,mobile,1.0,3784.18,3784.18
U001862,2025-11-14,3,value,mobile,0.0,0.0,0.0
U001863,2025-08-27,3,value,mobile,1.0,3156.6,3156.6
U001864,2026-01-15,3,premium,mobile,0.0,0.0,0.0
U001865,2025-11-06,2,value,mobile,1.0,3625.25,3625.25
U001866,2025-10-28,2,regular,web,0.0,0.0,0.0
U001867,2025-07-08,2,regular,web,0.0,0.0,0.0
U001868,2025-08-21,2,value,mobile,0.0,0.0,0.0
U001869,2025-09-25,3,value,web,0.0,0.0,0.0
U001870,2025-11-02,1,regular,mobile,1.0,4235.67,4235.67
U001871,2025-10-09,2,value,mobile,0.0,0.0,0.0
U001872,2025-11-30,1,value,mobile,0.0,0.0,0.0
U001873,2025-08-17,3,value,web,0.0,0.0,0.0
U001874,2025-11-17,2,regular,mobile,0.0,0.0,0.0
U001875,2025-12-11,2,value,web,0.0,0.0,0.0
U001876,2025-12-01,3,value,web,0.0,0.0,0.0
U001877,2025-12-02,3,regular,web,1.0,5819.83,5819.83
U001878,2025-12-27,1,regular,web,0.0,0.0,0.0
U001879,2025-07-11,3,value,web,0.0,0.0,0.0
U001880,2025-11-16,3,value,mobile,0.0,0.0,0.0
U001881,2026-01-12,1,premium,mobile,0.0,0.0,0.0
U001882,2025-10-21,3,regular,web,0.0,0.0,0.0
U001883,2025-08-08,2,regular,web,3.0,14997.29,4999.096666666667
U001884,2026-01-19,2,regular,web,0.0,0.0,0.0
U001885,2025-07-30,2,value,mobile,0.0,0.0,0.0
U001886,2025-09-01,2,regular,mobile,0.0,0.0,0.0
U001887,2025-07-29,1,premium,web,0.0,0.0,0.0
U001888,2025-09-28,1,premium,web,1.0,3920.69,3920.69
U001889,2025-09-19,1,value,web,0.0,0.0,0.0
U001890,2025-10-04,2,value,mobile,0.0,0.0,0.0
U001891,2026-01-04,2,value,web,0.0,0.0,0.0
U001892,2025-10-01,1,value,web,0.0,0.0,0.0
U001893,2025-10-09,2,value,web,1.0,8193.26,8193.26
U001894,2025-12-26,2,regular,web,0.0,0.0,0.0
U001895,2025-12-12,2,value,web,0.0,0.0,0.0
U001896,2025-08-12,3,premium,web,1.0,1304.13,1304.13
U001897,2025-06-26,2,value,mobile,0.0,0.0,0.0
U001898,2025-11-02,3,value,web,0.0,0.0,0.0
U001899,2025-12-17,1,premium,web,0.0,0.0,0.0
U001900,2025-10-17,3,regular,mobile,0.0,0.0,0.0
U001901,2025-08-06,3,regular,web,0.0,0.0,0.0
U001902,2025-11-26,3,regular,mobile,1.0,6521.93,6521.93
U001903,2025-11-11,2,value,mobile,0.0,0.0,0.0
U001904,2025-10-20,2,value,web,0.0,0.0,0.0
U001905,2025-12-21,2,regular,mobile,0.0,0.0,0.0
U001906,2025-12-05,2,regular,mobile,0.0,0.0,0.0
U001907,2025-11-10,3,regular,mobile,0.0,0.0,0.0
U001908,2025-11-10,3,value,web,0.0,0.0,0.0
U001909,2025-11-09,2,regular,web,1.0,9791.93,9791.93
U001910,2025-10-11,1,regular,web,0.0,0.0,0.0
U001911,2025-09-28,2,value,mobile,0.0,0.0,0.0
U001912,2025-11-19,1,value,mobile,0.0,0.0,0.0
U001913,2025-10-29,1,regular,web,0.0,0.0,0.0
U001914,2025-10-04,2,regular,web,0.0,0.0,0.0
U001915,2025-07-20,3,regular,web,0.0,0.0,0.0
U001916,2025-11-17,1,regular,web,0.0,0.0,0.0
U001917,2025-11-06,1,regular,mobile,1.0,21428.95,21428.95
U001918,2025-09-03,1,value,web,1.0,11401.8,11401.8
U001919,2025-09-06,3,regular,mobile,1.0,11917.86,11917.86
U001920,2025-08-14,2,value,mobile,0.0,0.0,0.0
U001921,2026-01-11,1,regular,mobile,0.0,0.0,0.0
U001922,2025-12-21,1,value,mobile,1.0,3676.69,3676.69
U001923,2025-10-19,2,value,web,0.0,0.0,0.0
U001924,2025-09-15,2,regular,mobile,0.0,0.0,0.0
U001925,2025-11-25,2,regular,mobile,0.0,0.0,0.0
U001926,2025-10-12,2,regular,web,1.0,462.11,462.11
U001927,2026-01-14,3,regular,web,1.0,1579.18,1579.18
U001928,2025-07-05,2,premium,web,0.0,0.0,0.0
U001929,2025-06-30,2,regular,web,0.0,0.0,0.0
U001930,2025-10-20,1,premium,web,0.0,0.0,0.0
U001931,2025-08-05,3,regular,web,1.0,3891.33,3891.33
U001932,2025-10-28,3,regular,mobile,0.0,0.0,0.0
U001933,2025-12-04,3,regular,web,1.0,1519.16,1519.16
U001934,2025-07-22,2,regular,web,0.0,0.0,0.0
U001935,2025-09-23,1,value,web,1.0,3372.66,3372.66
U001936,2025-11-15,3,regular,web,1.0,4166.86,4166.86
U001937,2025-12-15,3,value,mobile,1.0,3923.05,3923.05
U001938,2025-10-05,1,value,web,2.0,14240.48,7120.24
U001939,2025-08-05,2,premium,web,0.0,0.0,0.0
U001940,2025-10-24,2,value,web,0.0,0.0,0.0
U001941,2025-09-26,3,regular,web,1.0,7330.15,7330.15
U001942,2025-12-02,2,regular,mobile,0.0,0.0,0.0
U001943,2025-10-18,2,value,mobile,0.0,0.0,0.0
U001944,2025-08-21,2,premium,web,0.0,0.0,0.0
U001945,2025-11-28,2,value,mobile,0.0,0.0,0.0
U001946,2025-10-10,2,premium,web,2.0,12512.64,6256.32
U001947,2025-07-30,1,regular,mobile,0.0,0.0,0.0
U001948,2025-10-19,3,value,mobile,0.0,0.0,0.0
U001949,2026-01-08,2,value,web,0.0,0.0,0.0
U001950,2025-11-18,2,value,mobile,0.0,0.0,0.0
U001951,2025-08-25,1,regular,mobile,0.0,0.0,0.0
U001952,2025-11-19,1,value,web,2.0,16868.59,8434.295
U001953,2025-08-21,2,premium,mobile,1.0,19708.12,19708.12
U001954,2025-10-15,1,value,mobile,0.0,0.0,0.0
U001955,2025-10-12,1,regular,web,1.0,6529.52,6529.52
U001956,2025-08-14,3,value,mobile,0.0,0.0,0.0
U001957,2025-09-04,2,premium,mobile,0.0,0.0,0.0
U001958,2026-01-07,2,value,web,0.0,0.0,0.0
U001959,2025-08-15,2,regular,web,0.0,0.0,0.0
U001960,2025-12-08,3,regular,mobile,0.0,0.0,0.0
U001961,2025-11-10,2,value,mobile,0.0,0.0,0.0
U001962,2025-10-13,3,regular,web,2.0,13779.75,6889.875
U001963,2025-07-22,3,value,web,0.0,0.0,0.0
U001964,2025-08-05,2,regular,web,0.0,0.0,0.0
U001965,2025-07-31,2,regular,mobile,0.0,0.0,0.0
U001966,2025-10-24,3,regular,mobile,0.0,0.0,0.0
U001967,2026-01-13,2,value,web,0.0,0.0,0.0
U001968,2025-12-24,2,value,mobile,0.0,0.0,0.0
U001969,2025-06-28,2,value,mobile,0.0,0.0,0.0
U001970,2025-08-19,2,value,web,1.0,10973.11,10973.11
U001971,2025-07-26,1,value,web,0.0,0.0,0.0
U001972,2026-01-14,2,premium,mobile,0.0,0.0,0.0
U001973,2025-08-11,1,regular,web,1.0,9654.97,9654.97
U001974,2025-08-04,2,regular,web,1.0,11773.74,11773.74
U001975,2025-10-31,2,regular,mobile,0.0,0.0,0.0
U001976,2025-10-18,3,value,mobile,0.0,0.0,0.0
U001977,2025-08-09,1,regular,web,0.0,0.0,0.0
U001978,2025-11-11,2,value,mobile,0.0,0.0,0.0
U001979,2025-07-13,2,value,mobile,0.0,0.0,0.0
U001980,2025-06-27,1,regular,web,0.0,0.0,0.0
U001981,2025-07-10,1,regular,web,0.0,0.0,0.0
U001982,2025-09-08,1,premium,mobile,0.0,0.0,0.0
U001983,2026-01-14,1,value,mobile,0.0,0.0,0.0
U001984,2025-10-16,2,regular,web,0.0,0.0,0.0
U001985,2025-11-28,2,value,mobile,1.0,9146.39,9146.39
U001986,2025-08-29,2,value,mobile,0.0,0.0,0.0
U001987,2025-11-21,1,regular,mobile,0.0,0.0,0.0
U001988,2026-01-12,1,value,mobile,0.0,0.0,0.0
U001989,2025-09-06,1,regular,web,0.0,0.0,0.0
U001990,2026-01-19,2,regular,web,0.0,0.0,0.0
U001991,2025-11-04,2,value,web,0.0,0.0,0.0
U001992,2025-11-27,2,premium,mobile,0.0,0.0,0.0
U001993,2025-08-15,1,regular,mobile,0.0,0.0,0.0
U001994,2025-11-05,1,regular,mobile,0.0,0.0,0.0
U001995,2025-10-08,3,regular,web,1.0,6409.11,6409.11
U001996,2026-01-10,1,premium,mobile,1.0,3169.21,3169.21
U001997,2025-12-30,1,value,web,0.0,0.0,0.0
U001998,2025-09-14,1,regular,web,0.0,0.0,0.0
U001999,2026-01-08,3,regular,web,0.0,0.0,0.0
U002000,2025-12-26,2,value,mobile,1.0,14108.9,14108.9
U002001,2025-10-25,2,regular,web,0.0,0.0,0.0
U002002,2025-07-10,3,premium,mobile,0.0,0.0,0.0
U002003,2025-07-27,1,regular,mobile,0.0,0.0,0.0
U002004,2025-07-09,3,regular,mobile,0.0,0.0,0.0
U002005,2025-07-16,1,regular,web,1.0,14051.04,14051.04
U002006,2026-01-14,2,regular,mobile,1.0,4820.57,4820.57
U002007,2025-08-06,2,premium,mobile,0.0,0.0,0.0
U002008,2025-11-15,2,regular,web,0.0,0.0,0.0
U002009,2025-11-04,3,value,mobile,0.0,0.0,0.0
U002010,2025-11-02,1,value,mobile,0.0,0.0,0.0
U002011,2025-08-05,3,regular,web,1.0,9397.94,9397.94
U002012,2025-10-23,2,regular,web,0.0,0.0,0.0
U002013,2025-11-01,2,regular,web,0.0,0.0,0.0
U002014,2025-10-21,3,value,web,0.0,0.0,0.0
U002015,2025-08-01,1,value,mobile,0.0,0.0,0.0
U002016,2025-11-22,3,regular,web,0.0,0.0,0.0
U002017,2025-07-08,2,regular,web,0.0,0.0,0.0
U002018,2025-10-25,3,value,web,1.0,6765.22,6765.22
U002019,2025-09-23,1,regular,web,0.0,0.0,0.0
U002020,2025-08-15,2,regular,web,0.0,0.0,0.0
U002021,2025-12-09,2,premium,mobile,0.0,0.0,0.0
U002022,2025-07-30,2,value,web,0.0,0.0,0.0
U002023,2026-01-05,1,premium,web,1.0,15438.06,15438.06
U002024,2025-12-26,1,regular,mobile,1.0,844.4,844.4
U002025,2025-09-07,3,regular,mobile,0.0,0.0,0.0
U002026,2025-08-26,1,value,web,0.0,0.0,0.0
U002027,2025-07-22,3,regular,web,1.0,10772.51,10772.51
U002028,2026-01-01,3,regular,web,1.0,10736.71,10736.71
U002029,2025-11-02,1,value,web,0.0,0.0,0.0
U002030,2025-06-30,1,regular,web,0.0,0.0,0.0
U002031,2025-10-08,2,regular,mobile,0.0,0.0,0.0
U002032,2025-07-11,1,regular,mobile,1.0,12399.47,12399.47
U002033,2025-10-21,2,value,web,0.0,0.0,0.0
U002034,2025-10-08,2,regular,mobile,0.0,0.0,0.0
U002035,2025-07-10,2,value,web,0.0,0.0,0.0
U002036,2025-12-11,2,premium,web,2.0,12039.74,6019.87
U002037,2025-08-17,2,premium,web,0.0,0.0,0.0
U002038,2025-10-15,2,value,web,0.0,0.0,0.0
U002039,2025-11-04,1,value,mobile,0.0,0.0,0.0
U002040,2026-01-11,2,value,web,0.0,0.0,0.0
U002041,2025-10-05,3,regular,mobile,0.0,0.0,0.0
U002042,2026-01-02,2,premium,web,0.0,0.0,0.0
U002043,2025-09-05,2,regular,mobile,0.0,0.0,0.0
U002044,2025-12-20,2,value,mobile,0.0,0.0,0.0
U002045,2025-08-11,1,value,web,1.0,13092.12,13092.12
U002046,2025-11-19,1,value,web,1.0,11588.58,11588.58
U002047,2025-07-12,1,regular,mobile,1.0,10782.75,10782.75
U002048,2026-01-16,3,regular,web,1.0,2353.71,2353.71
U002049,2026-01-09,1,regular,web,0.0,0.0,0.0
U002050,2025-09-24,3,value,mobile,1.0,6822.08,6822.08
U002051,2025-10-11,1,premium,web,0.0,0.0,0.0
U002052,2025-10-26,2,value,web,0.0,0.0,0.0
U002053,2025-08-20,2,regular,web,0.0,0.0,0.0
U002054,2025-11-12,2,premium,web,0.0,0.0,0.0
U002055,2025-11-17,3,regular,web,0.0,0.0,0.0
U002056,2025-10-11,3,premium,web,0.0,0.0,0.0
U002057,2025-07-24,3,value,web,0.0,0.0,0.0
U002058,2026-01-02,1,regular,web,2.0,10112.060000000001,5056.030000000001
U002059,2025-07-17,3,value,web,0.0,0.0,0.0
U002060,2025-11-02,1,regular,mobile,0.0,0.0,0.0
U002061,2025-07-15,3,value,mobile,0.0,0.0,0.0
U002062,2025-07-24,2,value,web,0.0,0.0,0.0
U002063,2025-06-27,2,value,web,1.0,15434.57,15434.57
U002064,2025-09-07,1,value,mobile,0.0,0.0,0.0
U002065,2025-11-04,1,regular,web,0.0,0.0,0.0
U002066,2025-10-10,1,regular,web,0.0,0.0,0.0
U002067,2025-11-12,3,value,mobile,0.0,0.0,0.0
U002068,2025-11-12,3,premium,web,0.0,0.0,0.0
U002069,2025-07-22,3,premium,mobile,0.0,0.0,0.0
U002070,2025-07-05,1,value,mobile,1.0,2650.91,2650.91
U002071,2025-11-01,2,regular,mobile,0.0,0.0,0.0
U002072,2025-11-07,2,regular,web,0.0,0.0,0.0
U002073,2025-10-18,2,regular,web,0.0,0.0,0.0
U002074,2025-08-14,2,regular,web,0.0,0.0,0.0
U002075,2025-12-10,2,regular,mobile,1.0,16201.91,16201.91
U002076,2025-07-09,2,value,mobile,0.0,0.0,0.0
U002077,2025-11-03,1,value,mobile,2.0,17396.97,8698.485
U002078,2025-07-18,2,regular,web,0.0,0.0,0.0
U002079,2025-11-07,2,regular,mobile,1.0,4923.49,4923.49
U002080,2025-09-19,1,regular,web,1.0,4680.24,4680.24
U002081,2025-11-21,3,value,mobile,0.0,0.0,0.0
U002082,2025-07-04,2,value,web,0.0,0.0,0.0
U002083,2025-10-18,3,value,web,1.0,2986.59,2986.59
U002084,2025-07-23,2,value,web,0.0,0.0,0.0
U002085,2025-11-13,3,value,mobile,0.0,0.0,0.0
U002086,2025-07-18,3,regular,web,0.0,0.0,0.0
U002087,2025-07-08,3,regular,web,2.0,5347.76,2673.88
U002088,2025-11-20,2,regular,web,0.0,0.0,0.0
U002089,2025-07-06,2,regular,web,0.0,0.0,0.0
U002090,2025-08-09,1,value,mobile,0.0,0.0,0.0
U002091,2025-12-13,2,regular,web,0.0,0.0,0.0
U002092,2025-12-10,1,value,web,0.0,0.0,0.0
U002093,2025-12-19,1,premium,mobile,0.0,0.0,0.0
U002094,2025-08-30,1,value,web,0.0,0.0,0.0
U002095,2025-10-12,2,regular,web,1.0,7259.39,7259.39
U002096,2025-12-02,1,premium,web,0.0,0.0,0.0
U002097,2025-07-22,2,regular,web,0.0,0.0,0.0
U002098,2025-11-22,3,regular,web,0.0,0.0,0.0
U002099,2025-07-13,3,regular,web,1.0,5692.08,5692.08
U002100,2026-01-01,2,value,web,0.0,0.0,0.0
U002101,2025-11-04,2,regular,mobile,0.0,0.0,0.0
U002102,2025-10-05,2,premium,mobile,0.0,0.0,0.0
U002103,2025-10-03,2,premium,mobile,1.0,17098.94,17098.94
U002104,2025-07-31,2,regular,web,0.0,0.0,0.0
U002105,2025-09-04,1,value,web,0.0,0.0,0.0
U002106,2025-11-23,3,regular,mobile,0.0,0.0,0.0
U002107,2025-10-15,1,regular,mobile,0.0,0.0,0.0
U002108,2025-10-12,3,value,web,0.0,0.0,0.0
U002109,2025-08-03,2,value,web,0.0,0.0,0.0
U002110,2025-11-15,1,value,web,0.0,0.0,0.0
U002111,2025-09-13,3,regular,web,0.0,0.0,0.0
U002112,2025-07-31,1,value,web,0.0,0.0,0.0
U002113,2026-01-07,3,value,web,3.0,24476.73,8158.91
U002114,2025-10-07,2,value,mobile,0.0,0.0,0.0
U002115,2025-10-12,1,premium,mobile,0.0,0.0,0.0
U002116,2026-01-15,1,value,mobile,0.0,0.0,0.0
U002117,2025-09-08,3,value,web,0.0,0.0,0.0
U002118,2026-01-07,2,regular,mobile,0.0,0.0,0.0
U002119,2025-11-16,3,value,mobile,0.0,0.0,0.0
U002120,2025-11-03,3,premium,web,3.0,22891.21,7630.403333333333
U002121,2025-08-11,2,premium,mobile,0.0,0.0,0.0
U002122,2025-07-04,2,regular,mobile,0.0,0.0,0.0
U002123,2025-09-23,3,regular,mobile,0.0,0.0,0.0
U002124,2025-06-25,3,regular,web,0.0,0.0,0.0
U002125,2025-07-08,1,value,mobile,0.0,0.0,0.0
U002126,2025-10-26,2,value,web,0.0,0.0,0.0
U002127,2025-11-22,1,value,web,0.0,0.0,0.0
U002128,2025-07-28,2,value,web,1.0,8558.07,8558.07
U002129,2025-11-24,3,regular,web,0.0,0.0,0.0
U002130,2026-01-08,2,value,web,0.0,0.0,0.0
U002131,2025-11-26,2,value,web,0.0,0.0,0.0
U002132,2025-12-05,2,regular,mobile,0.0,0.0,0.0
U002133,2025-11-17,1,regular,web,0.0,0.0,0.0
U002134,2025-08-09,2,value,mobile,1.0,6391.34,6391.34
U002135,2025-09-07,3,value,web,0.0,0.0,0.0
U002136,2026-01-08,2,value,mobile,0.0,0.0,0.0
U002137,2025-11-09,2,value,mobile,0.0,0.0,0.0
U002138,2025-12-06,3,regular,mobile,1.0,3569.39,3569.39
U002139,2026-01-12,1,premium,mobile,1.0,4945.14,4945.14
U002140,2025-08-11,2,regular,mobile,0.0,0.0,0.0
U002141,2025-08-29,1,regular,web,1.0,2361.02,2361.02
U002142,2025-11-05,3,regular,web,1.0,2428.21,2428.21
U002143,2025-06-28,3,regular,web,0.0,0.0,0.0
U002144,2025-10-21,2,value,web,0.0,0.0,0.0
U002145,2025-12-10,1,value,web,0.0,0.0,0.0
U002146,2025-10-29,1,regular,web,0.0,0.0,0.0
U002147,2025-08-24,2,regular,mobile,0.0,0.0,0.0
U002148,2025-11-22,2,value,mobile,0.0,0.0,0.0
U002149,2025-07-24,3,value,mobile,0.0,0.0,0.0
U002150,2025-12-28,3,value,mobile,0.0,0.0,0.0
U002151,2025-07-14,2,value,web,0.0,0.0,0.0
U002152,2025-12-21,3,regular,web,2.0,8945.59,4472.795
U002153,2025-10-05,3,regular,mobile,0.0,0.0,0.0
U002154,2025-09-21,2,regular,mobile,2.0,16789.8,8394.9
U002155,2025-10-06,2,value,web,0.0,0.0,0.0
U002156,2025-08-04,3,value,web,0.0,0.0,0.0
U002157,2025-09-27,1,regular,web,0.0,0.0,0.0
U002158,2025-12-18,3,regular,web,0.0,0.0,0.0
U002159,2025-12-08,1,value,web,0.0,0.0,0.0
U002160,2025-07-27,2,value,web,1.0,3846.26,3846.26
U002161,2025-11-11,3,regular,mobile,1.0,7558.89,7558.89
U002162,2025-12-20,2,regular,mobile,0.0,0.0,0.0
U002163,2025-12-12,2,premium,web,0.0,0.0,0.0
U002164,2025-09-20,2,regular,mobile,0.0,0.0,0.0
U002165,2025-07-03,1,regular,mobile,0.0,0.0,0.0
U002166,2026-01-04,1,regular,web,0.0,0.0,0.0
U002167,2025-09-14,2,value,mobile,2.0,2079.59,1039.795
U002168,2025-09-07,2,regular,web,0.0,0.0,0.0
U002169,2025-11-29,2,regular,mobile,0.0,0.0,0.0
U002170,2025-08-17,1,value,web,1.0,2139.67,2139.67
U002171,2025-12-15,3,premium,mobile,0.0,0.0,0.0
U002172,2025-07-09,2,regular,mobile,0.0,0.0,0.0
U002173,2025-11-25,2,value,web,0.0,0.0,0.0
U002174,2026-01-12,2,value,web,0.0,0.0,0.0
U002175,2026-01-18,1,premium,web,0.0,0.0,0.0
U002176,2026-01-03,3,premium,mobile,0.0,0.0,0.0
U002177,2025-12-23,2,regular,mobile,0.0,0.0,0.0
U002178,2025-08-21,1,premium,web,0.0,0.0,0.0
U002179,2026-01-12,3,premium,mobile,0.0,0.0,0.0
U002180,2026-01-04,3,regular,web,1.0,5279.16,5279.16
U002181,2025-10-13,3,premium,web,1.0,10713.81,10713.81
U002182,2025-09-15,3,regular,web,1.0,6859.11,6859.11
U002183,2025-07-16,3,regular,web,0.0,0.0,0.0
U002184,2025-10-25,2,regular,web,0.0,0.0,0.0
U002185,2025-11-17,2,regular,web,1.0,6428.56,6428.56
U002186,2025-09-16,2,value,web,1.0,2023.53,2023.53
U002187,2025-09-16,2,regular,mobile,1.0,12795.21,12795.21
U002188,2025-10-21,1,premium,web,0.0,0.0,0.0
U002189,2025-06-29,1,value,mobile,0.0,0.0,0.0
U002190,2026-01-10,2,premium,mobile,0.0,0.0,0.0
U002191,2025-08-23,3,regular,mobile,1.0,9640.7,9640.7
U002192,2025-07-23,3,value,web,2.0,22900.53,11450.265
U002193,2025-06-24,2,value,mobile,1.0,12962.0,12962.0
U002194,2025-12-20,1,regular,web,0.0,0.0,0.0
U002195,2025-12-21,2,regular,web,0.0,0.0,0.0
U002196,2025-07-13,2,value,web,0.0,0.0,0.0
U002197,2025-07-25,3,regular,web,0.0,0.0,0.0
U002198,2025-09-25,3,value,mobile,0.0,0.0,0.0
U002199,2025-08-01,3,regular,mobile,1.0,3148.24,3148.24
U002200,2025-11-24,3,premium,mobile,0.0,0.0,0.0
