session_id,user_id,session_start_ts,device,channel,campaign_id,variant,is_new_user
S0000415,U000763,2026-01-14T16:40:54,mobile,email,C019,,0
S0000416,U001550,2026-01-06T21:31:38,web,organic,C035,,0
S0000417,U001646,2025-11-22T19:04:31,web,email,C030,A,0
S0000418,U000554,2025-11-24T00:50:01,mobile,search,C018,,1
S0000419,U001892,2025-11-17T05:35:45,mobile,organic,C007,,0
S0000420,U000639,2025-11-19T19:01:02,web,referral,C023,B,1
S0000421,U002164,2026-01-06T21:37:04,web,search,C003,A,0
S0000422,U001872,2025-10-22T09:16:15,web,email,C028,B,1
S0000423,U000040,2025-11-29T16:26:59,web,search,C018,B,0
S0000424,U000877,2026-01-14T07:06:35,web,search,C035,B,0
S0000425,U000855,2025-12-09T06:40:14,web,search,C039,A,0
S0000426,U001810,2025-11-30T23:32:20,mobile,search,C010,,0
S0000427,U001594,2025-11-18T13:17:41,mobile,email,C005,,0
S0000428,U000112,2025-10-28T02:13:38,web,organic,C024,B,1
S0000429,,2025-11-10T15:28:01,web,search,C002,,0
S0000430,U000481,2025-10-29T13:57:58,web,organic,C027,,0
S0000431,U000814,2025-11-01T20:14:48,web,search,C036,B,1
S0000432,U000375,2025-11-05T03:46:18,mobile,organic,C036,,0
S0000433,U000347,2025-11-17T14:57:35,web,search,C031,,0
S0000434,,2025-10-22T10:22:19,mobile,search,C031,,0
S0000435,,2026-01-14T22:53:13,mobile,paid_social,C011,,0
S0000436,U000178,2025-11-01T14:01:31,mobile,referral,C037,,1
S0000437,,2025-11-24T22:10:39,mobile,organic,C031,,0
S0000438,U000757,2026-01-08T14:21:20,mobile,search,C004,,0
S0000439,U001427,2025-10-31T00:45:46,mobile,search,C024,,1
S0000440,U002170,2025-12-03T23:09:40,web,paid_social,C018,,0
S0000441,U000112,2026-01-05T11:18:31,mobile,search,C007,,1
S0000442,U001748,2025-12-10T13:36:55,web,organic,C013,,0
S0000443,U000242,2025-11-09T08:55:05,web,paid_social,C038,B,1
S0000444,U001674,2025-12-26T15:16:36,mobile,organic,C020,,0
S0000445,U000674,2025-12-21T18:16:22,mobile,organic,C007,,0
S0000446,U000298,2025-11-23T00:53:51,web,email,C033,,1
S0000447,U000504,2025-10-25T14:34:25,mobile,email,C010,,0
S0000448,,2025-10-22T03:33:49,web,search,C020,,0
S0000449,U001606,2026-01-03T17:25:29,mobile,organic,C006,,0
S0000450,U001498,2025-11-19T09:08:24,mobile,search,C002,,1
S0000451,,2025-11-02T20:09:32,web,search,C040,,0
S0000452,U000048,2025-12-07T02:38:48,web,paid_social,C027,B,1
S0000453,U002146,2026-01-12T07:34:33,mobile,email,C025,,0
S0000454,U000955,2025-10-22T04:53:41,web,search,C001,A,1
S0000455,U000245,2025-10-26T11:50:46,mobile,search,C025,,0
S0000456,,2025-11-27T23:23:35,web,organic,C004,,0
S0000457,U001745,2025-12-21T06:39:45,web,paid_social,C007,B,0
S0000458,,2025-12-03T06:57:11,mobile,search,C030,,0
S0000459,U000962,2026-01-10T05:16:50,web,paid_social,C021,,0
S0000460,U001994,2025-10-25T09:47:55,web,paid_social,C034,A,1
S0000461,U001502,2025-11-21T01:16:49,mobile,organic,C015,,0
S0000462,U000428,2025-11-22T01:29:15,web,email,C013,,0
S0000463,,2025-11-21T01:15:03,web,email,C034,,0
S0000464,U000417,2025-12-04T07:58:39,mobile,paid_social,C023,,0
S0000465,U000775,2025-12-31T14:13:21,web,organic,C037,A,0
S0000466,U000430,2025-11-19T01:12:09,mobile,organic,C022,,1
S0000467,U001526,2025-12-27T10:39:35,mobile,organic,C008,,0
S0000468,U002049,2025-11-03T14:56:29,mobile,search,C003,,1
S0000469,U000098,2025-12-10T21:44:30,web,organic,C009,B,0
S0000470,U001329,2025-11-24T04:45:58,mobile,email,C022,,0
S0000471,U000547,2025-12-08T23:16:17,web,search,C027,A,1
S0000472,,2025-10-31T03:18:56,mobile,search,C001,,0
S0000473,U000307,2026-01-15T06:03:21,mobile,referral,C011,,0
S0000474,U000807,2026-01-10T23:59:55,mobile,search,C033,,0
S0000475,U000453,2026-01-03T19:35:31,web,search,C016,A,0
S0000476,U001922,2026-01-09T18:59:13,web,referral,C030,,0
S0000477,U000182,2025-11-03T15:25:19,web,search,C015,B,0
S0000478,U001281,2025-12-05T18:36:54,mobile,search,C012,,1
S0000479,,2025-11-19T01:15:35,web,search,C028,,0
S0000480,U001320,2026-01-09T07:19:47,web,paid_social,C011,A,0
S0000481,U001690,2025-11-07T11:45:41,web,email,C027,B,0
S0000482,U001656,2025-11-10T05:39:29,web,paid_social,C008,,0
S0000483,U000074,2025-12-22T05:52:45,web,organic,C031,B,0
S0000484,U001703,2025-10-29T10:35:57,web,referral,C039,B,0
S0000485,,2025-12-26T08:29:21,web,search,C037,,0
S0000486,U001501,2025-11-14T13:43:51,web,email,C034,B,0
S0000487,U002121,2025-12-19T22:11:47,web,organic,C001,B,0
S0000488,U000262,2026-01-08T00:20:15,mobile,search,C034,,0
S0000489,,2025-12-15T07:20:12,mobile,referral,C025,,0
S0000490,U001907,2025-11-09T13:58:22,web,paid_social,C019,A,1
S0000491,U000312,2025-10-25T20:46:25,mobile,organic,C033,,0
S0000492,U000574,2025-10-25T10:56:32,web,paid_social,C033,A,0
S0000493,U001208,2025-10-29T10:24:35,mobile,organic,C038,,0
S0000494,U002192,2025-12-12T14:58:58,web,search,C024,,0
S0000495,U000649,2025-11-21T18:43:36,mobile,organic,C029,,0
S0000496,U000849,2025-11-12T07:41:14,mobile,organic,C012,,0
S0000497,U001751,2025-11-10T04:16:41,mobile,organic,C027,,0
S0000498,U000264,2026-01-14T19:30:44,web,paid_social,C018,A,0
S0000499,U000721,2025-11-01T03:13:11,mobile,paid_social,C026,,1
S0000500,U000696,2025-11-17T20:58:31,web,ORGANIC,C017,A,0
S0000501,,2025-12-02T20:58:01,web,paid_social,C008,,0
S0000502,U001262,2025-10-21T11:32:49,mobile,search,C015,,0
S0000503,U000488,2026-01-12T07:50:06,mobile,referral,C014,,0
S0000504,U000862,2025-10-30T08:37:44,mobile,email,C010,,0
S0000505,U002018,2025-12-21T20:42:45,mobile,referral,C005,,0
S0000506,U001824,2025-12-17T00:55:32,mobile,email,C016,,1
S0000507,U002104,2026-01-02T06:09:14,web,paid_social,C021,B,0
S0000508,U001501,2025-12-19T01:34:25,web,organic,C024,A,0
S0000509,U001281,2025-12-29T16:27:10,web,email,C025,B,0
S0000510,U000470,2025-11-28T08:28:23,mobile,email,C008,,1
S0000511,U000350,2025-12-04T10:10:40,mobile,organic,C006,,0
S0000512,,2025-12-23T14:09:58,mobile,ORGANIC,C006,,0
S0000513,U000891,2025-12-11T14:22:40,mobile,search,C028,,0
S0000514,U001733,2025-12-06T11:29:57,web,organic,C028,A,1
S0000515,,2025-11-08T22:34:56,web,referral,C021,,0
S0000516,U001961,2025-11-13T16:05:23,mobile,organic,C022,,1
S0000517,U000376,2025-11-22T16:55:48,web,organic,C026,A,0
S0000518,U000869,2025-10-22T06:37:49,web,organic,C015,B,1
S0000519,U000784,2025-11-28T00:04:52,mobile,search,C030,,0
S0000520,U002034,2025-10-21T16:33:21,web,paid_social,C037,B,1
S0000521,U001585,2025-12-11T07:00:34,web,paid_social,C010,A,0
S0000522,U000080,2025-12-23T19:16:41,mobile,organic,C019,,0
S0000523,,2025-12-11T00:49:01,web,referral,C013,,0
S0000524,,2025-12-22T20:34:45,mobile,search,C014,,0
S0000525,U000150,2025-10-21T10:36:16,mobile,organic,C016,,0
S0000526,U001721,2025-10-26T18:58:14,web,organic,C009,A,0
S0000527,U000075,2025-12-23T07:15:18,mobile,search,C014,,0
S0000528,U000936,2026-01-01T16:50:25,web,search,C013,B,1
S0000529,U000357,2025-12-25T00:48:41,web,paid_social,C033,,0
S0000530,U000025,2025-12-20T02:40:57,mobile,organic,C011,,0
S0000531,U001231,2025-12-24T02:31:21,mobile,email,C004,,0
S0000532,U001512,2025-12-27T00:05:25,web,organic,C035,A,0
S0000533,U001056,2025-12-25T15:13:53,web,organic,C037,A,0
S0000534,U000754,2025-12-26T20:40:28,web,paid_social,C036,A,0
S0000535,,2025-10-28T02:27:31,web,paid_social,C008,,0
S0000536,U000334,2025-10-27T03:14:33,web,referral,C017,A,1
S0000537,,2025-11-22T22:35:42,mobile,search,C012,,0
S0000538,U000346,2025-12-07T22:11:06,mobile,organic,C011,,1
S0000539,U000120,2025-12-29T01:49:59,web,referral,C037,,0
S0000540,U001693,2025-11-20T13:32:42,web,search,C006,A,1
S0000541,U001340,2025-11-15T04:49:44,web,paid_social,C025,B,0
S0000542,U000413,2025-12-30T18:30:16,web,organic,C029,A,0
S0000543,U001254,2025-11-12T21:08:37,mobile,organic,C003,,1
S0000544,U001066,2026-01-03T07:35:36,mobile,referral,C036,,0
S0000545,U000245,2025-11-06T09:11:04,web,referral,C010,B,0
S0000546,,2025-11-22T19:02:20,mobile,referral,C017,,0
S0000547,,2025-11-26T12:53:58,mobile,email,C022,,0
S0000548,U001670,2025-11-17T09:31:07,web,search,C035,B,1
S0000549,U001780,2025-10-21T17:49:37,mobile,search,C040,,1
S0000550,U001204,2025-11-11T15:16:34,web,organic,C010,B,0
S0000551,,2025-11-20T19:54:28,mobile,email,C017,,0
S0000552,U001163,2025-11-18T16:00:21,mobile,paid_social,C025,,0
S0000553,U000366,2025-12-31T03:22:33,web,paid_social,C017,B,1
S0000554,U000369,2025-10-25T16:53:25,web,search,C004,A,0
S0000555,,2025-11-25T10:42:19,mobile,organic,C032,,0
S0000556,U000983,2025-10-24T19:36:34,mobile,email,C023,,0
S0000557,U001605,2026-01-13T04:46:29,mobile,referral,C006,,0
S0000558,U000319,2025-12-31T13:25:42,web,search,C026,B,0
S0000559,U000986,2026-01-17T20:02:42,mobile,organic,C037,,0
S0000560,U000184,2026-01-11T08:31:22,web,referral,C026,,0
S0000561,U000486,2025-11-18T20:43:54,web,paid_social,C020,A,1
S0000562,U000241,2025-12-22T16:23:46,web,paid_social,C032,,0
S0000563,U000458,2025-11-18T00:43:58,mobile,referral,C011,,1
S0000564,U001335,2026-01-09T09:06:44,mobile,paid_social,C004,,1
S0000565,,2025-11-27T09:48:08,web,paid_social,C020,,0
S0000566,U000426,2025-11-24T06:29:35,mobile,paid_social,C012,,1
S0000567,U001521,2026-01-11T16:57:52,mobile,search,C020,,0
S0000568,U000329,2026-01-04T17:56:06,web,organic,C028,,0
S0000569,U001223,2026-01-16T10:01:45,web,organic,C034,,0
S0000570,U001908,2025-10-27T10:11:25,web,paid_social,C024,A,1
S0000571,U001717,2025-11-12T08:11:17,web,organic,C025,A,1
S0000572,U000269,2025-11-17T12:25:44,web,referral,C038,A,1
S0000573,U000325,2025-11-28T15:10:35,mobile,search,C037,,0
S0000574,U001553,2025-12-03T00:32:13,web,paid_social,C032,B,0
S0000575,U000763,2025-11-16T16:09:23,mobile,organic,C037,,0
S0000576,U000918,2025-12-31T13:56:56,mobile,search,C019,,0
S0000577,U001049,2025-11-10T12:47:00,web,search,C031,B,0
S0000578,U001274,2025-12-23T03:03:12,web,paid_social,C022,A,0
S0000579,U000989,2026-01-06T02:23:44,web,organic,C025,A,0
S0000580,U000052,2025-12-14T18:33:51,mobile,search,C027,,0
S0000581,,2025-11-22T07:33:33,web,email,C004,,0
S0000582,,2025-11-07T08:25:16,mobile,paid_social,C001,,0
S0000583,,2025-11-02T12:45:50,mobile,email,C039,,0
S0000584,,2025-12-27T09:59:36,mobile,email,C015,,0
S0000585,U002138,2025-12-02T15:54:04,web,paid_social,C003,A,1
S0000586,U001046,2025-10-25T14:37:34,mobile,search,C005,,0
S0000587,U000060,2026-01-17T23:40:10,mobile,search,C002,,0
S0000588,U000157,2025-12-20T20:35:27,mobile,organic,C010,,0
S0000589,,2026-01-05T10:00:37,web,organic,C030,,0
S0000590,U000756,2025-11-29T21:03:49,mobile,search,C034,,0
S0000591,U001940,2026-01-15T10:19:24,mobile,email,C003,,0
S0000592,U001114,2025-11-08T09:33:00,mobile,paid_social,C022,,0
S0000593,U001935,2025-11-07T02:28:12,mobile,search,C027,,0
S0000594,U000299,2026-01-09T13:41:57,web,email,C035,A,0
S0000595,U001889,2026-01-09T16:41:06,web,search,C037,B,0
S0000596,,2025-12-05T08:27:29,mobile,organic,C036,,0
S0000597,,2025-11-01T18:16:28,mobile,organic,C029,,0
S0000598,U001164,2025-11-17T21:50:37,web,email,C033,B,0
S0000599,,2025-12-28T07:32:42,web,paid_social,C030,,0
S0000600,U001327,2026-01-05T13:55:07,web,paid_social,C031,A,1
S0000601,,2025-11-21T17:30:37,web,paid_social,C037,,0
S0000602,U001783,2025-10-26T22:50:27,mobile,paid_social,C007,,0
S0000603,U002153,2025-12-20T08:32:44,web,search,C004,B,0
S0000604,U000909,2025-12-26T23:53:23,mobile,paid_social,C011,,0
S0000605,U001692,2025-11-28T14:26:52,web,organic,C039,A,1
S0000606,,2025-12-12T22:04:01,mobile,organic,C029,,0
S0000607,U000040,2026-01-18T07:17:54,web,search,C019,B,0
S0000608,U001045,2025-11-12T11:46:23,mobile,organic,C013,,1
S0000609,,2025-12-12T00:12:28,web,email,C008,,0
S0000610,U001006,2025-12-15T10:15:02,web,organic,C016,A,0
S0000611,U000221,2025-12-09T20:38:51,mobile,SEARCH,C039,,0
S0000612,U001443,2026-01-07T15:53:45,web,search,C038,A,1
S0000613,U000894,2025-12-14T21:23:32,web,paid_social,C039,,1
S0000614,U001359,2025-12-06T03:37:06,mobile,organic,C029,,0
S0000615,U000003,2025-11-01T12:17:19,mobile,email,C024,,1
S0000616,,2025-12-23T17:30:28,web,search,C005,,0
S0000617,U001327,2025-11-02T07:55:41,mobile,organic,C024,,1
S0000618,,2025-10-23T19:58:01,web,organic,C029,,0
S0000619,U001407,2025-12-04T09:48:12,web,referral,C017,B,0
S0000620,,2025-12-11T23:03:28,,search,C032,,0
S0000621,U001864,2026-01-19T08:31:58,web,search,C024,B,1
S0000622,U000619,2025-12-24T13:12:07,web,organic,C037,,0
S0000623,,2026-01-05T19:31:52,mobile,search,C005,,0
S0000624,U001229,2025-11-21T14:46:27,web,organic,C028,A,0
S0000625,U001365,2025-12-06T05:49:54,web,organic,C014,A,1
S0000626,U001696,2026-01-17T02:59:49,web,paid_social,C004,B,0
S0000627,U001147,2025-11-28T00:08:07,web,email,C013,A,0
S0000628,U002026,2026-01-02T02:19:24,mobile,search,C031,,0
S0000629,U001857,2025-12-07T18:42:45,web,organic,C008,B,0
S0000630,U001289,2025-11-10T14:20:01,web,search,C027,B,0
S0000631,,2025-12-12T16:16:49,web,referral,C009,,0
S0000632,U000042,2025-11-10T01:35:24,web,paid_social,C019,,0
S0000633,U001718,2025-10-21T17:06:52,mobile,organic,C006,,1
S0000634,U001498,2025-11-11T16:06:41,mobile,paid_social,C031,,1
S0000635,U001972,2025-11-07T19:46:00,mobile,search,C035,,1
S0000636,U000205,2025-11-23T19:45:57,web,organic,C022,,1
S0000637,,2026-01-09T09:56:43,web,referral,C016,,0
S0000638,,2025-11-25T08:20:19,mobile,organic,C038,,0
S0000639,U001077,2026-01-05T12:10:53,mobile,search,C038,,0
S0000640,U001293,2025-12-10T10:42:01,web,paid_social,C038,A,0
S0000641,,2025-10-22T03:01:26,mobile,paid_social,C032,,0
S0000642,U001410,2025-11-07T10:14:50,web,organic,C010,A,1
S0000643,U001449,2026-01-13T06:08:12,mobile,paid_social,C007,,0
S0000644,U000417,2025-12-14T19:35:26,web,paid_social,C018,B,0
S0000645,U001673,2026-01-13T02:23:50,web,EMAIL,C023,,0
S0000646,U001086,2025-11-18T08:26:07,web,organic,C008,,0
S0000647,,2025-12-24T22:21:03,mobile,organic,C006,,0
S0000648,U001360,2025-12-29T22:09:01,mobile,referral,C014,,0
S0000649,U001638,2026-01-17T06:05:14,mobile,paid_social,C015,,0
S0000650,U000661,2025-10-23T01:50:14,mobile,search,C009,,1
S0000651,U000015,2026-01-15T03:24:30,web,paid_social,C019,A,0
S0000652,,2025-11-25T16:24:39,web,organic,C021,,0
S0000653,U002125,2026-01-04T20:38:23,mobile,referral,C004,,0
S0000654,U000490,2025-12-09T11:09:21,web,paid_social,C001,B,1
S0000655,,2025-12-11T06:13:09,web,email,C002,,0
S0000656,U001888,2025-11-22T18:49:56,web,search,C032,B,0
S0000657,U000519,2026-01-04T00:04:37,web,email,C033,,0
S0000658,,2025-11-14T04:50:43,web,organic,C007,,0
S0000659,U000816,2025-12-04T17:49:03,mobile,organic,C038,,0
S0000660,U001455,2025-12-10T20:33:11,mobile,search,C011,,0
S0000661,U001308,2025-12-27T06:25:18,web,email,C036,B,0
S0000662,,2025-12-02T21:18:30,web,paid_social,C007,,0
S0000663,U001104,2025-12-21T15:59:13,mobile,search,C033,,0
S0000664,U001836,2025-12-04T02:48:41,mobile,organic,C015,,0
S0000665,U001280,2025-12-19T18:42:31,mobile,paid_social,C032,,0
S0000666,U001119,2025-12-21T02:43:33,web,paid_social,C004,B,0
S0000667,U001953,2025-12-24T06:58:11,mobile,search,C023,,0
S0000668,,2026-01-03T12:54:13,mobile,paid_social,C035,,0
S0000669,U001834,2025-12-09T02:32:12,web,organic,C006,,0
S0000670,U000436,2025-11-07T20:03:25,mobile,search,C017,,0
S0000671,U000730,2025-12-21T14:36:01,web,organic,C036,A,0
S0000672,U000030,2025-10-28T09:09:04,mobile,organic,C037,,0
S0000673,U001258,2025-11-10T03:31:08,mobile,organic,C021,,1
S0000674,U001830,2025-12-31T17:38:11,web,email,C002,A,0
S0000675,,2025-11-29T14:19:39,web,organic,C038,,0
S0000676,U001460,2025-12-05T06:21:05,web,organic,C007,,0
S0000677,U000865,2026-01-18T07:21:12,mobile,search,C017,,0
S0000678,U001671,2025-11-11T14:32:55,mobile,search,C034,,0
S0000679,U002198,2025-10-23T04:48:36,web,email,C005,B,0
S0000680,U001574,2025-10-31T11:08:27,mobile,email,C019,,0
S0000681,U000749,2025-11-12T10:42:00,web,paid_social,C025,B,1
S0000682,U001814,2025-12-25T18:33:48,web,organic,C003,,1
S0000683,U000084,2025-12-30T06:21:06,web,organic,C020,A,1
S0000684,U002172,2025-12-11T08:01:56,mobile,organic,C002,,0
S0000685,U001847,2025-11-13T09:28:34,mobile,paid_social,C026,,0
S0000686,U001438,2025-12-07T09:32:19,mobile,organic,C036,,0
S0000687,U001366,2025-10-22T18:53:04,mobile,email,C009,,0
S0000688,U000555,2025-12-21T19:15:58,web,referral,C011,,1
S0000689,,2025-12-15T17:27:31,web,paid_social,C006,,0
S0000690,,2025-10-23T09:39:24,mobile,search,C017,,0
S0000691,U000746,2026-01-02T23:19:16,web,email,C001,A,0
S0000692,U001298,2025-12-29T03:34:38,web,organic,C036,B,1
S0000693,U000797,2025-11-18T04:20:22,web,referral,C004,,0
S0000694,U001696,2025-12-17T14:59:22,web,search,C027,A,0
S0000695,U001877,2025-12-14T13:48:03,web,paid_social,C013,B,1
S0000696,U001236,2025-11-03T07:50:44,web,organic,C031,A,0
S0000697,,2025-11-07T20:00:58,mobile,paid_social,C003,,0
S0000698,U000668,2025-12-21T22:18:05,web,organic,C019,A,0
S0000699,U001203,2026-01-13T11:02:51,mobile,organic,C004,,0
S0000700,U001584,2025-12-12T07:21:01,web,search,C028,A,1
S0000701,U000279,2025-12-11T13:03:09,mobile,organic,C008,,0
S0000702,U000986,2025-12-18T15:24:31,web,organic,C024,,0
S0000703,U000970,2025-11-30T02:13:31,web,email,C017,B,0
S0000704,U000631,2025-10-26T07:35:15,web,organic,C007,A,0
S0000705,U000524,2025-11-26T03:01:28,web,paid_social,C008,A,1
S0000706,U001851,2026-01-10T11:07:15,mobile,organic,C023,,0
S0000707,,2026-01-01T21:15:40,web,paid_social,C009,,0
S0000708,,2026-01-12T21:48:39,web,referral,C038,,0
S0000709,U000085,2025-11-04T04:41:32,mobile,search,C031,,0
S0000710,U000624,2025-12-05T23:26:41,mobile,referral,C014,,0
S0000711,U000492,2025-12-13T01:35:20,web,paid_social,C016,,1
S0000712,U000723,2025-11-09T08:00:54,web,paid_social,C020,,0
S0000713,U001852,2025-11-08T12:40:18,mobile,organic,C033,,1
S0000714,U001258,2025-12-30T19:46:02,web,referral,C017,A,0
S0000715,U001985,2025-12-20T21:46:34,mobile,email,C017,,0
S0000716,U000931,2025-12-18T16:30:04,web,organic,C028,,1
S0000717,U001695,2025-11-14T11:16:08,mobile,organic,C011,,0
S0000718,U000354,2025-12-06T01:11:53,mobile,search,C026,,0
S0000719,U001794,2025-10-23T12:24:26,mobile,ORGANIC,C016,,1
S0000720,U001344,2025-11-02T03:15:34,mobile,organic,C020,,1
S0000721,U000086,2025-12-07T01:59:52,mobile,referral,C031,,0
S0000722,U001517,2025-11-18T07:28:05,mobile,email,C002,,0
S0000723,U001055,2026-01-16T08:25:22,mobile,search,C027,,0
S0000724,U000001,2025-12-02T20:58:59,mobile,organic,C011,,0
S0000725,U001864,2025-10-28T23:04:29,web,search,C001,,1
S0000726,U001182,2025-10-23T01:06:56,mobile,referral,C013,,0
S0000727,U001335,2025-12-25T17:07:59,mobile,email,C032,,1
S0000728,,2025-11-05T21:01:50,mobile,email,C030,,0
S0000729,U000200,2025-11-07T08:15:03,mobile,email,C011,,0
S0000730,U000731,2025-11-28T13:59:59,mobile,search,C016,,1
S0000731,U001544,2025-11-14T04:56:49,mobile,organic,C035,,1
S0000732,U000746,2025-12-15T22:22:57,mobile,email,C016,,0
S0000733,U001955,2025-12-04T03:40:19,mobile,paid_social,C011,,0
S0000734,U000699,2025-10-31T11:18:34,web,email,C018,,1
S0000735,U001012,2025-12-31T01:36:58,web,paid_social,C032,B,0
S0000736,U000980,2025-11-28T18:25:52,web,organic,C018,B,0
S0000737,U000042,2025-12-15T09:58:41,web,organic,C021,B,0
S0000738,U001787,2025-10-21T19:05:29,mobile,email,C029,,1
S0000739,U000299,2025-12-16T19:36:00,mobile,search,C035,,0
S0000740,U001032,2025-11-15T21:31:54,web,organic,C027,B,0
S0000741,U001998,2025-12-04T22:25:01,mobile,paid_social,C017,,0
S0000742,U002187,2025-11-17T05:39:09,mobile,organic,C031,,0
S0000743,U000507,2026-01-19T02:29:57,mobile,paid_social,C032,,1
S0000744,U000828,2025-11-11T05:11:43,web,paid_social,C009,B,0
S0000745,U001245,2026-01-11T14:21:10,web,PAID_SOCIAL,C028,,0
S0000746,U001539,2026-01-12T01:23:02,mobile,referral,C030,,1
S0000747,U000551,2025-11-28T07:56:15,mobile,organic,C013,,0
S0000748,U001208,2025-11-17T19:13:22,mobile,referral,C012,,0
S0000749,U001836,2025-11-24T17:36:46,mobile,email,C027,,0
S0000750,,2026-01-18T11:32:54,web,email,C001,,0
S0000751,U001809,2025-12-16T03:10:33,web,email,C012,,0
S0000752,U001955,2025-12-09T11:18:05,mobile,organic,C026,,0
S0000753,,2025-10-24T16:09:31,web,search,C019,,0
S0000754,U001126,2026-01-05T17:55:01,mobile,organic,C001,,0
S0000755,U002144,2025-10-28T23:35:45,mobile,paid_social,C006,,1
S0000756,,2025-10-25T16:02:11,mobile,organic,C004,,0
S0000757,U001561,2025-11-15T04:16:10,mobile,organic,C022,,1
S0000758,,2025-12-03T06:16:46,web,referral,C002,,0
S0000759,,2026-01-10T00:24:01,web,referral,C031,,0
S0000760,U002055,2025-12-31T13:08:46,mobile,paid_social,C025,,0
S0000761,U001809,2025-11-08T05:27:41,mobile,search,C021,,0
S0000762,U002194,2025-11-23T22:16:04,mobile,email,C009,,1
S0000763,U001701,2025-12-30T15:53:42,web,referral,C008,A,0
S0000764,U000345,2025-12-07T21:05:45,mobile,organic,C033,,0
S0000765,U000665,2025-11-06T03:28:43,web,organic,C025,A,0
S0000766,U000008,2025-11-26T02:03:19,web,referral,C015,,0
S0000767,U001338,2025-12-16T18:35:50,mobile,organic,C009,,0
S0000768,U000963,2026-01-17T00:44:37,web,paid_social,C014,B,0
S0000769,U001045,2025-12-20T00:05:24,web,search,C013,,1
S0000770,U001614,2025-10-22T21:33:27,web,search,C021,,0
S0000771,U001805,2025-12-23T21:23:38,mobile,organic,C011,,1
S0000772,U000161,2025-11-13T00:26:38,web,PAID_SOCIAL,C032,A,0
S0000773,U002018,2026-01-07T00:50:21,web,paid_social,C003,,0
S0000774,U000822,2025-11-24T23:46:42,web,referral,C028,,0
S0000775,U001655,2025-11-08T09:44:40,mobile,search,C001,,0
S0000776,U001280,2025-12-02T13:20:31,web,referral,C009,A,0
S0000777,U000977,2025-11-13T09:48:13,mobile,organic,C038,,0
S0000778,U000468,2025-11-11T15:57:02,mobile,organic,C031,,0
S0000779,U000418,2025-12-12T00:49:17,web,referral,C040,A,1
